6.778165367962301069e+00	2.700079731921648296e+00	7.351940221225948591e+00	9.621885451174382098e+00	2.487531435199580088e+00	5.761573344178368750e+00	5.920419312718390614e+00	5.722519057908733942e+00	2.230816326406182881e+00	9.527490115169850782e+00	1.514313187604213090e+04
4.471253786176273337e+00	8.464086724711277654e+00	6.994792753175042677e+00	2.974369508551336416e+00	8.137978197024771987e+00	3.965057408469846223e+00	8.811031971111615846e+00	5.812728726358587394e+00	8.817353618548528615e+00	6.925315900777659017e+00	2.689249068749440852e+01
7.252542798196405016e+00	5.013243819267022339e+00	9.560836347232239518e+00	6.439901992296373834e+00	4.238550485581797034e+00	6.063932141279243737e+00	1.919319830933352566e-01	3.015748166745493286e+00	6.601735374926850142e+00	2.900776072104440662e+00	6.742316207110981168e+02
6.180154289988415428e+00	4.287687009457661347e+00	1.354740642224502301e+00	2.982823259560307694e+00	5.699649107012648486e+00	5.908727612481731839e+00	5.743252488495787844e+00	6.532008198571336521e+00	6.521032700016888839e+00	4.314184354339739791e+00	1.953948641108095430e+01
8.965465958510630884e+00	3.675618700478965550e+00	4.358649252656268125e+00	8.919233550156720369e+00	8.061939890460857683e+00	7.038885835403663194e+00	1.002268873123011161e+00	9.194826137446735714e+00	7.142412995491113747e+00	9.988470065678665577e+00	7.528529357104589508e+03
1.494483046579937469e+00	8.681260573682141768e+00	1.624929346763748228e+00	6.155595642838441961e+00	1.238199828494415122e+00	8.480082293222343637e+00	8.073189587250107380e+00	5.691007386145932934e+00	4.071832972259996630e+00	6.916699545513804726e-01	4.668563726585384188e+02
6.974287731445636851e+00	4.535426826780688536e+00	7.220555994703479641e+00	8.663823259286292711e+00	9.755215050028859025e+00	8.558033423926110217e+00	1.171408418500197168e-01	3.599780644783638905e+00	7.299905624240579982e+00	1.716296772614405164e+00	5.825623583611870345e+03
5.210366062041292601e+00	5.433798833925362892e-01	1.999965248964000741e+00	1.852179446061397172e-01	7.936977033574206253e+00	2.239246880603801060e+00	3.453516806969027186e+00	9.280812934655909174e+00	7.044144019235327292e+00	3.183892953130784687e-01	2.584535933964364318e+01
1.646941564979127470e+00	6.214784014997634998e+00	5.772285886041675695e+00	2.378928213745086229e+00	9.342139979247937376e+00	6.139659559658960042e+00	5.356328030249582817e+00	5.899099763545709862e+00	7.301220295167696328e+00	3.119449954796018609e+00	5.026851652507140500e+00
3.982210622160918589e+00	2.098437489751221463e+00	1.861930058803361598e+00	9.443723899839335800e+00	7.395507950492875793e+00	4.904588086175670547e+00	2.274146279733232134e+00	2.543564817703929393e+00	5.802916032387561707e-01	4.344166255581207281e+00	1.262931214608223127e+04
3.117958819941025972e+00	6.963434888154594660e+00	3.777518392924808843e+00	1.796036775596348001e+00	2.467872839133122831e-01	6.724963146324858254e-01	6.793927734985673261e+00	4.536968445560453311e+00	5.365792111087221983e+00	8.966712930403421211e+00	1.386310243312687795e+01
9.903389473967044054e+00	2.168969843984739576e+00	6.630782031001007937e+00	2.633223767371506430e+00	2.065099946572868106e-01	7.583786538361414031e+00	3.200171508224678441e+00	3.834638941718979677e+00	5.883171135536056973e+00	8.310484552361904420e+00	1.360025041199386635e+02
6.289818435911486816e+00	8.726506554473953514e+00	2.735420348156357484e+00	7.980468339125637023e+00	1.856359443059522052e+00	9.527916569719446116e+00	6.874882763878153114e+00	2.155076771135584490e+00	9.473705904889243357e+00	7.308558067701578231e+00	2.931084199421621179e+03
2.539416425950258294e+00	2.133119773674819974e+00	5.182007139306632482e+00	2.566271805453157473e-01	2.074700754411094028e+00	4.246854687515062565e+00	3.741699803342255493e+00	4.635754243648106510e+00	2.776287062947319306e+00	5.867843464581687485e+00	1.313186191361784161e+01
8.638556059232314510e+00	1.175318559620330827e+00	5.173791071541141484e+00	1.320681063451533133e+00	7.168596811925937118e+00	3.960597028072937675e+00	5.654213118585089681e+00	1.832798362140786175e+00	1.448477593433772359e+00	4.880562806489545657e+00	1.180169103738343921e+02
3.556127378499556180e+00	9.404319452528129730e+00	7.653252538069652999e+00	7.486636198505473239e+00	9.037197397459333814e+00	8.342243544201854988e-01	5.521924699224065591e+00	5.844760689557688238e+00	9.619363785472289763e+00	2.921475267925488506e+00	1.787497460406893424e+03
2.408287799154468445e+00	1.002939422654978152e+00	1.642962959147420410e-01	9.295293167921904853e+00	6.699165465909100448e+00	7.851529120231377945e+00	2.817301057539491005e+00	5.864101661863267090e+00	6.395526612098112462e-01	4.856275959346229243e+00	1.086892175927307289e+04
9.774951397444468171e+00	8.765052453165907309e+00	3.381589518368456559e+00	9.615701545414985674e+00	2.317016264712044915e+00	9.493188224156813959e+00	9.413777047064986192e+00	7.992025873523917134e+00	6.304479368667911032e+00	8.742879666249470105e+00	1.503185677721800494e+04
2.930202845077967133e+00	8.489435553129181855e+00	6.178766919175238570e+00	1.323685775889948957e-01	3.472335179322195486e+00	1.481408609481650318e+00	9.818293898182531620e+00	4.783703070399880630e+00	4.973913654986627186e+00	6.394725163987235561e+00	1.176126333957500236e+01
3.685846061296174980e+00	1.369002716855989288e+00	8.221177331942454813e+00	1.898479119027579598e+00	5.113189825464560023e+00	2.243170289747392410e+00	9.784448449403404524e-01	8.621915174216832511e+00	9.729194890231303461e+00	9.608346580630001910e+00	3.406954295570251645e+01
9.065554992211788843e+00	7.740473326986387903e+00	3.331451520286419221e+00	8.110138998799676369e-01	4.072411714138073791e+00	2.322341421709427145e+00	1.324876347579829750e+00	5.342718178682526187e-01	7.255943642105787461e+00	1.142745862503102838e-01	3.566250323331453131e+01
7.705807485027762027e+00	1.469466454003750533e+00	7.952208258675574903e-01	8.960303423860538352e-01	6.720478073539144503e+00	2.453672098528447698e+00	4.205394666800984282e+00	5.573687913239169234e+00	8.605511738287937362e+00	7.270442627113283152e+00	-3.953585002367438150e+00
2.703279052387146386e+00	1.314827992911276056e+00	5.537432042119794229e-01	3.015986344809424846e+00	2.621181492396782442e+00	4.561405668004796965e+00	6.832813355476804240e+00	6.956254456388571761e+00	2.835188465821666171e+00	3.799269559001205110e+00	1.305110012857320179e+01
1.811509617369030378e+00	7.885455123065186811e+00	5.684807643324030213e-01	6.969972417249873153e+00	7.786953959411033743e+00	7.774075618487531258e+00	2.594225643453549335e+00	3.738131379325614567e+00	5.875996351963889808e+00	2.728219024244670443e+00	1.055752867862309813e+03
3.708527992178887178e+00	1.970542801856396409e+00	4.598558837560073442e+00	4.461230125411408398e-01	7.997958845706180320e+00	7.695644698663273164e-01	5.188351488315260163e+00	3.068100995451961133e+00	5.775429488313754689e+00	9.594333408334250635e+00	2.454262499751851578e+01
6.455702444560039055e+00	3.536243575549091744e-01	4.304024395080611853e+00	5.100168523182501801e+00	5.361774947034519734e+00	6.813925106038379198e+00	2.775960977317661005e+00	1.288605654663201872e+00	3.926756765470943655e+00	9.564057227959487761e+00	2.602521411715929389e+02
1.871308917508447411e+00	9.039839549282369546e+00	5.438059500773263721e+00	4.569114216457657918e+00	8.820414102298895997e+00	4.586039617685858438e+00	7.241676366115433083e+00	3.990253217031019872e+00	9.040443929009576607e+00	6.900250201912273340e+00	9.172771680832332208e+01
6.996220542505167117e+00	3.277204015571189011e+00	7.567786427368892177e+00	6.360610554471413103e+00	2.400202733797095256e+00	1.605388224852564161e+00	7.963914745173317655e+00	9.591666030352225647e+00	4.581388272600428024e+00	5.909841653236849623e+00	6.313190299840388207e+02
8.577226441935545509e+00	4.572234533538570567e+00	9.518744768327362493e+00	5.757511620448724443e+00	8.207671207013149228e+00	9.088437184127384327e+00	8.155238187685688089e+00	1.594144634489559342e+00	6.288984390617003761e+00	3.984342586196770952e+00	3.854365037006117518e+02
6.271295202334570273e-01	4.240322518898419268e+00	2.586840668894077044e+00	8.490383084285108239e+00	3.330462654669619216e-01	9.589827218634734862e+00	3.553688484719295992e+00	3.567068904025428644e+00	1.632850268370789060e-01	1.852323252361839367e+00	4.862950556292566034e+03
4.012595008036087485e+00	9.292914173027138958e+00	9.961493022127132502e-01	9.453015334790794810e+00	8.694885305466321768e+00	4.541623969075518019e+00	3.267008817682600430e+00	2.327441292790568550e+00	6.144647064768743228e+00	3.307459147550562140e-01	1.273990383532172382e+04
1.560606444682821614e-01	4.287957224982378079e+00	6.807407397472020616e-01	2.519409882460928785e+00	2.211609153460838417e+00	2.531911937228519260e+00	1.310552312152577503e+00	1.203622289765426956e-01	1.154842971387480821e+00	6.184802595127479208e+00	1.004498079672656630e+01
9.742562128180502157e+00	9.903450015608939339e+00	4.090540953730616103e+00	1.629544260466053718e+00	6.387617573665292703e+00	4.903053465487371199e+00	9.894097772844315131e+00	6.530420715178020252e-01	7.832344383138130972e+00	2.883984973314939193e+00	4.537182015682878955e+01
2.414186200765739976e+00	6.625045715326759677e+00	2.460631849909644675e+00	6.658591175591876521e+00	5.173085172022887868e+00	4.240889884358493234e+00	5.546878086614190018e+00	2.870515199196297385e+00	7.065747062729789363e+00	4.148568693335640489e+00	7.767839430849477367e+02
3.605455604858922580e+00	8.286569145557377780e+00	9.249669119531921169e+00	4.600731088729692608e-01	2.326269928297655110e+00	3.485193694925632357e+00	8.149664793702473986e+00	9.854914276432975129e+00	9.689717046703517411e+00	9.049483455499268914e+00	1.909523592029210803e+01
2.965562650640298781e+00	9.920112434144741087e+00	2.494200410564512360e+00	1.059061548822322063e+00	9.509526110553940370e+00	2.334202554680962827e+00	6.897682650777504421e+00	5.835635898058866289e-01	7.307090991274761471e+00	8.817202123338397257e+00	1.136923929340927231e+01
2.724368954659625253e+00	3.790568960774285401e+00	3.742961833209160538e+00	7.487882575401330953e+00	2.378072425390388211e+00	1.718530990476430098e+00	4.492916486877380322e+00	3.044684073773194832e+00	8.391891222586524535e+00	2.377418260156387575e+00	1.789249181758667874e+03
5.023894574892614706e+00	9.425835996979303744e+00	6.339976977446607265e+00	8.672894054624647353e+00	9.402096893547673417e+00	7.507648618863519197e+00	6.995750602247513328e+00	9.679655666042270568e+00	9.944007896476794173e+00	4.518216826697596389e+00	5.849111245821241027e+03
7.086977818420836517e-01	2.927940314405188538e+00	1.523547056877304628e+00	4.174863747960118054e+00	1.312893284732560284e+00	6.041178040208819766e+00	3.828080591578540748e+00	8.953858842882100433e+00	9.677946717985019376e+00	5.468849016694221632e+00	6.147752775629149369e+01
2.748235698675966177e+00	5.922304187618367521e+00	8.967611582244098045e+00	4.067333458357483167e+00	5.520782766919708706e+00	2.716527676061458507e+00	4.554441494500269805e+00	4.017135353795985964e+00	2.484134650829710189e+00	5.058663838253083966e+00	6.109043857396346766e+01
3.103808259798114477e+00	3.730348638807474693e+00	5.249704422542642135e+00	7.505950229289874542e+00	3.335074657912753260e+00	9.241587666207635721e+00	8.623185468359023886e+00	4.869029597552854138e-01	2.536425242568227656e+00	4.461355126592019715e+00	1.820815164830704589e+03
1.046278887424740844e+00	3.484759890334970578e+00	7.400975256176824502e+00	6.805144811428258222e+00	6.223844285660048214e+00	7.105284027223456533e+00	2.049236869597017563e+00	3.416981148647320943e+00	6.762424822774628197e+00	8.792347630313271267e+00	8.969876699293425872e+02
5.436780538280951980e+00	2.826996509455366180e+00	3.023525800598259039e-01	7.103368289742133967e+00	7.884103508440376551e-02	3.726790698209955011e+00	5.305372145627817559e+00	9.221114617671929636e+00	8.949454503290010798e-01	4.059423219682837036e+00	1.193124777680196758e+03
2.431319971015777348e-01	3.426109843415903189e+00	6.222310588397949260e+00	2.790679482285983504e+00	2.097499496556350707e+00	1.157032333270936464e+00	5.771402440203417861e+00	6.952700059046859948e+00	6.719571405958223664e+00	9.488610207205073976e+00	1.472320424499534930e+01
2.703213893502698362e-02	6.471966538940360003e+00	6.003922370976395584e+00	5.887396099702881358e+00	9.627703198402423723e+00	1.687167337003969703e-01	6.964824307014501059e+00	8.136786497018634989e+00	5.098071966215841577e+00	3.339648695968091552e+00	3.555677500837244338e+02
7.908401632274049575e+00	9.724292563242464826e-01	4.420356377299253126e+00	5.199523745708382272e+00	6.939564109345475629e+00	9.088573203240946086e-01	2.277595015378609311e+00	4.103015626901256319e+00	6.232946730201306629e+00	8.869607812174175265e+00	2.715226284927974234e+02
6.188261682413765286e+00	1.334614709349344341e+00	9.805801327872824658e+00	8.717857347554929248e+00	5.027207611453240688e+00	9.223479817966330430e+00	5.413807937571357698e+00	9.233060678891630957e+00	8.298973686033431107e+00	9.682864102942973616e+00	6.179622191648580156e+03
9.197828107781583995e+00	3.603381742856948122e-01	1.747720041609399644e+00	3.891346771011857442e+00	9.521426972954207812e+00	3.000289194759295786e+00	1.604676438876010414e+00	8.863046660865599335e+00	4.463944154832029554e+00	9.078755943543260543e+00	1.214010417420084309e+02
1.602304663201432611e+00	6.611175115080994757e+00	4.402637528294918390e+00	7.648676903028539531e-01	6.964631446525006098e+00	2.473987555391536919e+00	3.961552257951772571e-01	5.994429824957325792e-01	6.107853706678734174e-01	9.077329574850395488e+00	1.055731958887876942e+01
7.398839178291010121e+00	8.980623572137350408e+00	6.725823112965213291e+00	5.289399290308831603e+00	3.044463643473782621e+00	9.979622513286734886e+00	3.621890589393893300e+00	4.706489492139095177e+00	3.782451749234617466e+00	9.795269293354586182e+00	2.265288758544234895e+02
1.746583853950057774e+00	3.279880009080796910e+00	6.803486660150015908e+00	6.320761833863064449e-01	6.072493740115410432e+00	4.776465028764160792e+00	2.839999767621010918e+00	2.384132809240580020e+00	5.145127432987567140e+00	3.679275805370413543e+00	6.909038438937173510e+00
4.565198912626553529e+00	3.374773817642399365e+00	9.704936935959775468e+00	1.334394317456040202e+00	9.680395317837420244e-01	3.433917287909160621e+00	5.910269008704912785e+00	6.591764718500282783e+00	3.972567471680420681e+00	9.992779939221710706e+00	3.577537999230084864e+01
3.518929961930425954e+00	7.214066679599524079e+00	6.375826945307928817e+00	8.130538632474607397e+00	9.762256634538200473e+00	8.897936564455402930e+00	7.645619743577086069e+00	6.982484778182906027e+00	3.354981696758996268e+00	1.476855782067073575e+00	3.395839193754477037e+03
6.263600305980976390e-01	2.419017042014848240e+00	4.322814811812985880e+00	5.219962736299824435e+00	7.730835540548715912e+00	9.587409230565929974e+00	1.173204803848110211e+00	1.070041401937915637e+00	5.896947230135507922e+00	7.453980739472929606e+00	1.766374387820240486e+02
8.481503803469848890e+00	9.358320802167884978e+00	9.834262422606419918e+00	3.998016922245258620e+00	3.803351835275731396e+00	1.478086766972723787e+00	6.849344386835594101e+00	6.567619584408371125e+00	8.620625958512071918e+00	9.725799478764063366e-01	1.056017760760187230e+02
4.977769078253418300e+00	5.810819296720630689e+00	2.415570400399183804e+00	1.690254061291612819e+00	8.595808364196214413e+00	5.853492223555878393e-01	4.706209039180729192e+00	1.158340013008852809e+00	4.570587613313673359e+00	9.799623263423093533e+00	1.886503650027331958e+01
4.237063534554728506e+00	8.571249175045673852e+00	1.173155641831938878e+00	2.712520767618641138e+00	4.037927406673345487e+00	3.998121400093307187e+00	6.713834786701530888e+00	3.447181273755076880e+00	7.137668684100163752e+00	6.391868992253924908e+00	1.202846069300204590e+01
3.991611452547730643e+00	4.317601276543192590e+00	6.145276998103207156e+00	7.004219014464463378e-01	8.224067383556903366e+00	6.534211611136369058e+00	7.263424644178352096e+00	5.369230010823904387e+00	1.104771109917447314e+00	4.050356132969499257e+00	1.797280003146438787e+01
4.053735828485560688e+00	3.210429900432169248e+00	2.995032490474935916e-01	7.372542425964772939e+00	1.097844580625007005e+00	6.063081330450851070e+00	7.032174964672157635e+00	6.347863229336947910e+00	9.591422519779749578e+00	1.032981550851386210e+00	1.577037743386492593e+03
8.671671591051991257e+00	2.919023484891325460e-01	5.349168549270839179e+00	4.042436179392588258e+00	5.241838603937582164e+00	3.650998770600097920e+00	1.905669149400680551e+00	1.912289744868977959e-01	5.181498137911742852e+00	8.427768626848422429e+00	2.859205832227228825e+02
3.732159557447941367e+00	2.228638180149802306e+00	8.053200347184408248e-01	8.531092311870336342e-01	2.213964462927722199e+00	1.000140609215551812e+00	2.650396983644820459e+00	6.614946211695471590e-01	6.560486720992564358e-01	8.562761796227819744e+00	6.542583700293846505e+00
1.621202607088332304e+00	5.596824058234480148e+00	7.734555444490305298e+00	4.564095653390666030e+00	1.533688778593457203e+00	1.995961421201143393e+00	4.329842062811807502e+00	5.282340891785358039e+00	3.494402920485348840e+00	7.814796002346612980e+00	9.648365089553018947e+01
7.510216488563984605e+00	9.272118073731178356e+00	2.895254902696053900e-01	8.956912912102033886e+00	3.925687884621510193e+00	8.783724953799939783e+00	6.907847761565295563e+00	9.873487570739682084e+00	7.592824517166681275e+00	3.645446259967866087e+00	7.732046035658501751e+03
5.010631728347521019e+00	3.763891551943512326e+00	3.649118360212381340e+00	2.609044993810597290e+00	4.959702953734695718e+00	6.817399450693612195e+00	2.773402713052435242e+00	5.243798110772200260e+00	1.173802941705571756e+00	1.598452868541913041e+00	2.444940196724391868e+01
4.680635471218874688e-01	9.707314427706329241e+00	3.860351510261095243e-02	1.785799680576563020e+00	6.128667531169923244e+00	8.136959885330530273e-01	8.818965030968323404e+00	7.196201578422881440e+00	9.663899714378933581e+00	5.076355472407648506e+00	4.847515116060024276e+00
3.004036831584872225e+00	5.495005727952714025e+00	9.308187172979732082e+00	5.207614372418605697e+00	2.672070318623186225e+00	8.773987891741196421e+00	3.719187485124613168e+00	1.383349998999139352e-02	2.476850224923159427e+00	3.182335091770624125e+00	1.855230204395195130e+02
8.587774682319022190e+00	4.585031670664450054e+00	4.445872878113007687e+00	3.361022663998873838e+00	8.806781230470795307e+00	9.450267769403913221e+00	9.918903291546293133e+00	3.767412669609867315e+00	9.661474456271713862e+00	7.918795696309013366e+00	7.107697527043853825e+01
6.756891476442667965e+00	2.448894794200993985e+00	2.164572609442098283e+00	1.660478245212456683e+00	9.227566102253653924e+00	2.940766623831660986e+00	4.530942454488783966e+00	4.939578339872234380e+00	7.781715954502541166e+00	8.442349615530241991e+00	3.097184778837362984e+01
1.390727011486128095e+00	4.269043602110737190e+00	8.428548878354572338e+00	8.180333057558383913e+00	1.024137584524164035e+00	1.563833488679630124e+00	3.041986915994078444e+00	7.535906908334033538e-01	4.246630028405928847e+00	1.076177051495819104e+00	3.570744903796562994e+03
5.682175936698450336e+00	2.465569398111560950e+00	5.964330653496227264e+00	1.175256429036376504e+00	9.758838684185333179e+00	9.325612038573403595e+00	3.917969385646657976e+00	2.421785941260854447e+00	2.503982128535727547e+00	4.833935352023920551e+00	4.155394503768516046e+01
3.999280190071696772e-01	6.397051060751270057e+00	4.083029083397447856e+00	3.774065725888873235e+00	8.093649714891984814e+00	7.090354601832899561e+00	9.543338153926919532e+00	3.519362404956907220e+00	8.975427646494054557e+00	7.699671862500888864e+00	3.605375795338610345e+01
3.574246515947130387e+00	6.216654364532577581e+00	2.885699576516955744e+00	8.743999170748423921e+00	1.124273172123112507e+00	2.124343612940410075e+00	1.830332920799211394e+00	4.030260024042886968e+00	7.452329600321291103e+00	5.269074490521803433e+00	6.276737851666505776e+03
4.876763235382075123e+00	5.459648969956543141e-03	4.254017253550546940e+00	6.355377483615842760e-01	2.082532521214838006e+00	9.323939389604943173e+00	2.153982043432382198e+00	8.583376386342624897e+00	8.028933715613341349e+00	1.591462369422428358e+00	4.676158924579972904e+02
6.057119572702788446e+00	1.156618719050133137e+00	7.278881583695114621e+00	6.374622773722066427e+00	8.119385616910193448e+00	4.793845493891880416e+00	9.148630878333829486e+00	4.934894678843970706e-01	2.928885650270146357e+00	7.150525974651670502e+00	6.480236517491318864e+02
4.181092117480008419e+00	1.729513542711563767e+00	1.072107454285460282e+00	8.173391114616213926e+00	4.731429784656442372e+00	8.822836719191073485e+00	7.332891343167259990e+00	4.097262056307435785e+00	3.735110141556836627e+00	5.156383466512517444e+00	3.539494674419727744e+03
8.890599531897287022e+00	7.372785797141679254e+00	5.152964269023230237e-02	6.941578513691255559e+00	9.195074069058206234e+00	7.104557595044916241e+00	1.770057815674959123e+00	4.835181274274587437e+00	1.403160179234194116e+00	3.589952783396320513e+00	9.399225575377656696e+02
9.371170419405176588e+00	9.233053075587083214e+00	2.828368521760828980e+00	3.396310441661991586e+00	6.002128681312939307e+00	9.631972952603799598e+00	1.478013340653904217e+00	2.569166436866691328e+00	8.735568272907714871e+00	4.918922317083445073e+00	5.208521757681944564e+01
8.989610922270315996e+00	1.855178975231762672e+00	5.326685874713606772e+00	3.262696326493723653e+00	3.165425598924760386e+00	4.468769639461990906e+00	4.330774491012684635e+00	3.573468796779544210e+00	9.149707703156185090e+00	7.317441854328928130e+00	1.215491209284273850e+02
7.275469913315296466e+00	2.899134495919554411e+00	5.777094243168403587e+00	7.791794333018340346e+00	7.955903685432130779e+00	3.445304607543122621e+00	7.708727565686478655e+00	7.358938968077329612e+00	1.415064856219002687e+00	8.659454685664773166e+00	2.469481206608579214e+03
4.413214701804108131e+00	4.864104488886654920e+00	4.483691788979973225e+00	5.678460014775074782e+00	6.211692473670547443e+00	4.981795657629434437e+00	8.667885432590956896e+00	6.277347561952844046e+00	4.014279493055199488e+00	4.166917569087109641e+00	3.001523034336529463e+02
8.108386151289513677e+00	3.481919427465201000e+00	2.114547957824135516e+00	5.938318800578923362e-01	8.760268479205741698e+00	9.185464511903498774e+00	1.201201821634759748e+00	3.344737414961148403e+00	1.753720695152438669e+00	1.158984688258797302e+00	2.754350094697930018e+01
8.998667430000303114e+00	5.687725914535546323e-01	9.804856634690068518e+00	9.645086069738417756e-01	8.634706491935856931e+00	5.665061069891627277e+00	3.679174878178733898e+00	3.423423766251578737e+00	7.573641432377087312e+00	3.145732950042872123e+00	2.482606517417517580e+02
6.573189166171418130e+00	5.173260835160800930e+00	4.849656451580704797e+00	9.011621706491615313e+00	5.546450586202595900e+00	8.268616030486949597e+00	7.255735341014894146e+00	3.855724605899835122e-01	7.731100525054191763e+00	2.168702500910406616e+00	8.220890881422437815e+03
9.031496468515715748e+00	4.292419060883201354e-01	3.330720344743187677e+00	9.973294723475401025e-01	4.755891170848437710e+00	8.200224358697518312e+00	2.981873596630641110e+00	1.509348973110415937e+00	3.302670356968992138e+00	8.138801419206359355e+00	1.579354455531900498e+02
1.403839577993468701e+00	2.273624490775017826e+00	6.885196449337394053e-01	7.057100439896077049e+00	3.952332435363368202e+00	3.108399771433160375e+00	7.186263903411519216e+00	3.359775423402552086e+00	7.277712732144180130e+00	8.151993953143135130e+00	1.157055523857300614e+03
2.176628434577384752e+00	9.738186968459833892e+00	1.623579479126667779e+00	2.908409066567425594e+00	1.797952908335416211e+00	3.455056563563344341e+00	4.800608878207555996e+00	5.221758690021190752e+00	8.536060422962719940e+00	8.894479088158664837e+00	1.643688377173243254e+01
2.201038607809064018e+00	6.228940321857524332e+00	1.114960572987155896e+00	4.589698601820683344e+00	3.223335380466181288e+00	3.165007454536064024e+00	4.825842417121010364e+00	7.298276355292675710e+00	6.918265879238949534e-01	8.791733376874045547e+00	9.548180598024343624e+01
7.348137746305610563e+00	1.764993888890601381e+00	9.391609090873703991e+00	5.063122240233886018e+00	9.998085781169653075e+00	1.972594743007376472e+00	5.349081983832013165e+00	2.902480425599284430e+00	3.041735573892465627e+00	5.910653808339901616e+00	2.431302649308057937e+02
9.217190668708333590e+00	8.052638555791750363e+00	7.239413985013259278e+00	5.591737821017021659e+00	9.222985036674476333e+00	4.923614066908841735e+00	8.738321783347181793e+00	8.339816438766318285e+00	2.138353468015865566e+00	7.712254629659102356e+00	3.203921948395270647e+02
1.217115694325876518e-01	3.228295375480874974e+00	2.295674446919497846e+00	5.068629584873134419e+00	7.368531616807855400e+00	9.767636744772412172e-01	5.149222019367684311e+00	9.384120216943856008e+00	2.286465509829454845e+00	6.771411441114240759e+00	1.547905457919999890e+02
5.928802707811575701e+00	1.006369565609332994e-01	4.758261958572227002e+00	7.087703909410486780e+00	4.397543202409059937e-01	8.795214830237300774e+00	5.200814166356730439e+00	3.066104832571792116e-01	2.244136119208401947e+00	9.536756964273129356e+00	1.365379521366734025e+03
5.823197330520553550e+00	1.074725677688045389e+00	2.875445022805615203e+00	4.567036258604842303e+00	2.095006926773046452e-01	4.116155136137588322e+00	4.894586354346981416e+00	2.436778752812322146e+00	5.886390002919865694e+00	7.532401195921768711e+00	1.286436149315822490e+02
2.358342241056354815e+00	6.204999002799876706e+00	6.396222429637416163e+00	9.485403011288410013e+00	7.782761672964437771e+00	8.483452697900059292e+00	4.904199084362751648e+00	1.853485869793828344e+00	9.958152929596350234e+00	1.293557610386996126e+00	1.316214168995211912e+04
4.714573193542653584e+00	6.809309924210660281e-01	9.438508573508194388e+00	9.649249408484395829e+00	7.193890620039735673e+00	3.499928436301689150e+00	2.543824011176243349e+00	2.653033245370473914e+00	1.272940254200747301e+00	5.258089530767229292e+00	1.556526093728077649e+04
1.418172757014775076e+00	3.167306665534562526e+00	6.267064759591049139e+00	7.275436095907497958e+00	2.427270462206121415e-01	4.301159843767399238e+00	6.521245948421389826e+00	8.532459761585128533e+00	4.753247822120823862e+00	9.692058717176852412e+00	1.444183064226328725e+03
2.656325475414472947e+00	1.350870662671888045e-01	4.837528647017361294e+00	2.561137950200179425e+00	8.237176720231694560e+00	2.327726721811120836e+00	3.106292182913063193e+00	7.912274310191122595e+00	7.151432520253599989e+00	5.580512366572625282e+00	3.793187716233896367e+01
